 m n lenL1 lenS1 Hright1 Hleft1 Area1 CosA1 lenL2 lenS2 Hright2 Hleft2 Area2 CosA2 Dcen Datom Dcenp1 Dcenp2 CosL CosS CosN CosO AreaPJ
    8  705    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.41819    1.12692    0.25754    1.16326    0.95095    0.92195    1.13813    0.42964   -0.63007    0.92904   -0.56401    0.47901   -0.13958   -0.82390    0.10572
    8  780    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.41207    1.10615    0.26637    1.14725    0.94474    0.98115    0.60246    0.22718    0.16577    0.32588   -0.99239   -0.99662   -0.20106    0.93551    0.22572
    8  956    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.41859    1.08623    0.27885    1.15177    0.91705    0.99963    1.02901    0.24865    0.45551    0.79074    0.20702    0.68531    0.06603    0.09496    0.04956
    8 1171    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.40906    1.08546    0.26355    1.13352    0.91466    0.99782    1.48878    0.45305    0.17723   -0.40256    0.00375    0.74628    0.01728   -0.17954    0.00018
    8 1231    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.42577    1.11322    0.25452    1.15147    0.94007    0.99550    1.24516    0.26183   -0.18754    0.68265   -0.35614   -0.33518   -0.11408    0.71847    0.06099
    8 1242    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.42275    1.08358    0.26325    1.14030    0.90537    0.89020    0.49294    0.26774    0.44966   -0.20783   -0.96224   -0.61722    0.09659   -0.91456   -0.10301
    8 1428    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.42518    1.08307    0.26744    1.13673    0.92073    0.97329    0.59398    0.25506   -0.44075    0.27622    0.97469    0.53504   -0.08903   -0.95919   -0.09833
    8 2053    1.41538    1.10158    0.26188    1.14506    0.93185    0.95768    1.41298    1.11886    0.27493    1.17346    0.94205    0.98344    0.64681    0.24753   -0.21080   -0.27214   -0.98857   -0.99591   -0.19579    0.94667    0.21700
    9  119    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.40102    1.10283    0.24353    1.13225    0.91487    0.95882    0.57658    0.23923    0.24145   -0.32961    0.96619    0.52957   -0.08689   -0.89495   -0.09064
    9  177    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.40877    1.09754    0.26054    1.13430    0.93569    0.93700    1.19097    0.21501   -0.00241   -0.38220    0.36537   -0.76163    0.17238   -0.97139    0.07396
    9  317    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.41900    1.07103    0.28371    1.14043    0.91209    0.98284    0.50731    0.25665    0.21362    0.41023   -0.99582   -0.94164   -0.20304    0.94091    0.22652
    9  329    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.39246    1.09683    0.25607    1.12303    0.93556    0.99904    1.68479    0.31541    0.30218   -0.05025    0.92740    0.56227   -0.10625   -0.97011   -0.11122
    9  445    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.38754    1.08277    0.25587    1.12479    0.89640    0.93794    1.27734    0.48772   -0.54844    0.86368   -0.22020    0.14199   -0.08675    0.12824    0.05247
    9  617    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.42878    1.11254    0.26636    1.15909    0.94859    0.99584    1.51437    0.20005    0.07392   -0.31404   -0.96523   -0.99674   -0.19074    0.96004    0.21520
    9  677    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.40345    1.08491    0.26259    1.11934    0.93412    0.99765    1.18184    0.35217   -0.71654   -0.20102    0.56642    0.34838    0.15013    0.69114    0.09825
    9  779    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.41309    1.08026    0.27505    1.14157    0.91154    0.96024    1.62337    0.36564   -0.21874   -0.14728    0.91180    0.97982    0.14776    0.70324    0.16072
    9  803    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.37327    1.07435    0.27583    1.12660    0.90094    0.97590    1.53972    0.46525   -0.35025   -0.64035    0.96148    0.92772    0.20388    0.85184    0.21294
    9  861    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.36852    1.06449    0.27946    1.11191    0.90795    0.93020    0.62645    0.20037   -0.20758    0.27168   -0.94293   -0.54295    0.09741   -0.98671   -0.09981
    9  893    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.40304    1.11187    0.23687    1.12715    0.93454    0.90638    0.48073    0.26293   -0.22387    0.46653   -0.96456   -0.62011    0.05012   -0.60258   -0.05294
    9 1067    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.43016    1.12444    0.27186    1.18099    0.94631    0.99908    0.48888    0.27077    0.48160   -0.20222   -0.96518   -0.63896    0.03873   -0.65415   -0.04172
    9 1198    1.41019    1.09750    0.26945    1.14831    0.92699    0.96698    1.40506    1.11085    0.27301    1.14588    0.96540    0.98670    0.52663    0.26876   -0.50111    0.17700    0.89808    0.75565   -0.06735   -0.64464   -0.06951
   10   36    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.41270    1.09094    0.26599    1.14396    0.91481    0.98800    1.19406    0.40864   -0.20834    0.58572    0.13237    0.83825   -0.11107   -0.47626   -0.01699
   10  158    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.43740    1.10000    0.28219    1.17893    0.91574    0.99820    0.62419    0.21339   -0.10881   -0.24688   -0.99668   -0.98575   -0.20297    0.96809    0.23059
   10  308    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.39064    1.11289    0.23554    1.12764    0.92526    0.89679    1.15616    0.43493   -0.10873    1.10217   -0.48928    0.00284   -0.14771    0.32111    0.16211
   10  389    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.38841    1.08056    0.24793    1.10852    0.90727    0.94946    1.01729    0.25325    0.41644   -0.70866   -0.24638    0.10402   -0.01186    0.23519    0.00557
   10  530    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.40748    1.10086    0.25841    1.14751    0.91365    0.82967    0.41974    0.30130   -0.35456    0.36466    0.96418    0.53236   -0.10769   -0.98118   -0.11552
   10  724    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.41934    1.13086    0.25031    1.16446    0.94488    0.99007    0.61558    0.24540   -0.05289    0.41612    0.99549    0.91902    0.15919    0.73066    0.17974
   10 1070    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.40694    1.11736    0.25795    1.15130    0.94425    0.99715    1.36974    0.31124    0.46120   -0.40943    0.32171    0.21209    0.08758    0.80171    0.04055
   10 1096    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.39623    1.06467    0.27295    1.12515    0.89103    0.94530    0.99982    0.41805    0.47061   -0.15630   -0.97846   -0.40377    0.05741   -0.87812   -0.06351
   10 1201    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.41658    1.10168    0.25770    1.13772    0.93887    0.98047    0.49206    0.25673    0.35221    0.49103    0.98910    0.94359    0.16785    0.76961    0.19224
   10 1224    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.40275    1.08694    0.28111    1.14357    0.92794    0.99987    0.65232    0.42479   -0.56606   -0.64626   -0.99991   -0.97120   -0.20112    0.93199    0.22935
   10 1313    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.40973    1.06923    0.27600    1.12305    0.91983    0.94990    0.47176    0.27005    0.41892    0.26975    0.99203    0.98294    0.17816    0.79722    0.20572
   10 1957    1.41769    1.11209    0.25618    1.14251    0.95224    0.99987    1.42416    1.09556    0.27587    1.14664    0.94681    0.99510    1.16866    0.25009   -0.10899   -0.84145   -0.29339   -0.02627   -0.11270    0.44688    0.07264
   11   30    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.40540    1.07441    0.28444    1.13654    0.91974    0.98437    1.09013    0.49665   -0.05004    0.65947    0.01169   -0.58506   -0.07796   -0.03440   -0.00348
   11   52    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.42165    1.10992    0.25759    1.14980    0.93859    0.88435    0.49117    0.25086    0.16238   -0.48905    0.96838    0.72614   -0.00059   -0.29154   -0.00061
   11  126    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.40967    1.08733    0.26893    1.13971    0.91794    0.87885    1.57711    0.36551    0.31818   -0.47025   -0.89866   -0.68142    0.11132   -0.86134   -0.10529
   11  162    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.42120    1.11521    0.27189    1.17640    0.92713    0.95564    0.52061    0.24744    0.48430    0.07632   -0.97722   -0.88481   -0.10239    0.32605    0.10623
   11  176    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.41343    1.07080    0.29307    1.14820    0.91093    0.98600    0.60312    0.24608    0.16289    0.51680   -0.95900   -0.79726    0.00474   -0.39370   -0.00485
   11  202    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.42208    1.12114    0.27459    1.16892    0.96150    0.93463    1.15767    0.41077    0.10953   -0.73472    0.14871    0.20823    0.17211    0.11523    0.12120
   11  276    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.43499    1.10494    0.27020    1.16285    0.93446    0.97257    1.68060    0.26041    0.01970   -0.21478   -0.98273   -0.88827   -0.17892    0.81302    0.19016
   11  568    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.42837    1.09128    0.28082    1.15582    0.93146    0.94436    0.66233    0.27076    0.59982    0.38481    0.96861    0.86924    0.07673    0.17669    0.08123
   11  583    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.42909    1.10546    0.27311    1.16085    0.94143    0.99927    0.41233    0.27371   -0.34582    0.40592   -0.94320   -0.62851    0.08311   -0.78170   -0.08452
   11  844    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.42536    1.11594    0.27345    1.16925    0.94856    0.99936    1.33532    0.27541    0.60163   -0.28436   -0.35197    0.04665   -0.16531    0.25012    0.07186
   11 1237    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.40031    1.10720    0.25505    1.13902    0.93358    0.91737    1.57967    0.20158   -0.17734   -0.07971    0.94488    0.87684    0.14049    0.63896    0.14572
   11 1344    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.39777    1.10053    0.24784    1.11621    0.94501    0.99261    1.75374    0.46893    0.04571    0.27066    0.98008    0.98415    0.19940    0.93276    0.20956
   11 1375    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.39298    1.11176    0.22650    1.13165    0.89920    0.73422    0.63217    0.26317   -0.35506    0.08775    0.93342    0.68337   -0.04715   -0.41701   -0.04368
   11 1643    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.39427    1.06610    0.26714    1.10118    0.92585    0.98344    1.14203    0.36826    0.17953   -1.08344    0.13362    0.35021    0.13217    0.13007    0.14017
   11 1883    1.42606    1.06723    0.24946    1.12075    0.87889    0.89534    1.40644    1.08567    0.27237    1.13452    0.92800    0.91908    1.05850    0.20807    0.39550    0.77281   -0.15108    0.09031    0.18376   -0.26463   -0.11833
   12  129    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40321    1.09913    0.25353    1.14089    0.91013    0.96260    1.33663    0.44496   -0.68066   -0.39111    0.36519   -0.25815    0.06330   -0.12874    0.02616
   12  171    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40990    1.07785    0.27566    1.14107    0.90589    0.99778    1.51176    0.45626    0.18651    0.48567   -0.92353   -0.84701   -0.07650    0.21705    0.07731
   12  216    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.42958    1.09765    0.26292    1.13776    0.94772    0.99274    0.55274    0.30234   -0.54298    0.20348    0.96573    0.68004   -0.01458   -0.43221   -0.01621
   12  241    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.39557    1.09235    0.26409    1.12533    0.93773    0.99755    1.44238    0.46357   -0.10958   -0.91668    0.13592   -0.75072    0.10057   -0.47333    0.02963
   12  278    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.39589    1.09510    0.27248    1.15474    0.90556    0.98393    1.02981    0.49967   -0.28368    0.24780    0.98145    0.45174   -0.06708   -0.99673   -0.06998
   12  501    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.41796    1.09483    0.25292    1.12679    0.93521    0.99897    1.10343    0.25361    0.23529   -0.60565    0.12412   -0.77293    0.12041   -0.54961    0.02914
   12  508    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    0.56923    0.27411    0.29773    0.48402   -0.93985   -0.97076   -0.13036    0.56753    0.14359
   12  511    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.15383    0.27487   -0.70313    0.90456   -0.24162    0.20457    0.11117   -0.22044   -0.09494
   12  608    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40464    1.09894    0.26191    1.13389    0.93945    0.98867    1.42039    0.42232    1.11243   -0.79975    0.07485    0.31842    0.15153    0.06869    0.07389
   12  907    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40908    1.08284    0.25559    1.11606    0.92628    0.99447    1.25183    0.21464   -0.40483    0.02533   -0.22898   -0.23992   -0.07623    0.91917    0.01990
   12 1069    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.42354    1.10310    0.26691    1.15041    0.94025    0.94315    0.50935    0.26306   -0.22656    0.31934    0.91434    0.60555   -0.10972   -0.93583   -0.11279
   12 1221    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.41054    1.08316    0.28135    1.14152    0.92854    0.99897    1.68926    0.34594    0.06581    0.51662   -0.94012   -0.96528   -0.20690    0.95245    0.22559
   12 1387    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40291    1.06610    0.27511    1.12282    0.90698    0.97329    1.68271    0.36600   -0.36850   -0.29250   -0.92679   -0.46182    0.06604   -0.82883   -0.07139
   12 1697    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.40754    1.07820    0.26623    1.11297    0.93951    0.96699    0.99175    0.26271    0.04056    0.29835    0.08354    0.05416    0.02626    0.94935    0.00248
   12 1708    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.41499    1.11030    0.25690    1.15229    0.92900    0.94361    1.18634    0.22110    0.15301   -0.70031   -0.24015    0.61168   -0.14966   -0.39671    0.06741
   12 1801    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.41935    1.10103    0.27818    1.16453    0.92708    0.96015    0.58719    0.28205    0.53982   -0.22011   -0.96877   -0.56902   -0.00359   -0.44994    0.00393
   12 1832    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.38804    1.10655    0.25997    1.14702    0.91820    0.85416    1.11581    0.29792    0.04625    0.56405   -0.11669   -0.16766   -0.04804    0.88769    0.00635
   12 1908    1.40454    1.06787    0.28878    1.13169    0.92086    0.99893    1.42332    1.09984    0.26672    1.14981    0.93313    0.98313    0.54020    0.24763   -0.35378    0.51584    0.98229    0.62643   -0.00040   -0.46309   -0.00044
   13  225    1.40546    1.10868    0.26108    1.15062    0.93003    0.88727    1.42580    1.09682    0.26530    1.14617    0.93179    0.95153    0.57646    0.24760    0.40901    0.24130   -0.98979   -0.99619   -0.20608    0.95723    0.23203
   13  294    1.40546    1.10868    0.26108    1.15062    0.93003    0.88727    1.41274    1.11184    0.26368    1.15135    0.94583    0.99951    0.61789    0.21638   -0.50388   -0.24563   -0.93824   -0.90242   -0.10220    0.43787    0.11175
   13  741    1.40546    1.10868    0.26108    1.15062    0.93003    0.88727    1.42397    1.08742    0.28446    1.15215    0.93330    0.99416    0.52440    0.23831   -0.07078    0.49885   -0.96970   -0.72324   -0.00379   -0.34694    0.00428
